Date,Close
8/29/2019 16:00:00,41.75
8/30/2019 16:00:00,41.88
9/3/2019 16:00:00,41.04
9/4/2019 16:00:00,42.19
9/5/2019 16:00:00,44.94
9/6/2019 16:00:00,44.66
9/9/2019 16:00:00,45.13
9/10/2019 16:00:00,45.8
9/11/2019 16:00:00,46.08
9/12/2019 16:00:00,46.07
9/13/2019 16:00:00,45.49
9/16/2019 16:00:00,45.05
9/17/2019 16:00:00,45.27
9/18/2019 16:00:00,45
9/19/2019 16:00:00,44.24
9/20/2019 16:00:00,43.17
9/23/2019 16:00:00,43.71
9/24/2019 16:00:00,43.13
9/25/2019 16:00:00,44.56
9/26/2019 16:00:00,44.34
9/27/2019 16:00:00,42.94
9/30/2019 16:00:00,43.52
10/1/2019 16:00:00,43.5
10/2/2019 16:00:00,43.26
10/3/2019 16:00:00,45.33
10/4/2019 16:00:00,45.49
10/7/2019 16:00:00,46.08
10/8/2019 16:00:00,44.31
10/9/2019 16:00:00,45.18
10/10/2019 16:00:00,45.76
10/11/2019 16:00:00,46.5
10/14/2019 16:00:00,46.63
10/15/2019 16:00:00,49.09
10/16/2019 16:00:00,48.55
10/17/2019 16:00:00,48.57
10/18/2019 16:00:00,47.62
10/21/2019 16:00:00,49
10/22/2019 16:00:00,48.9
10/23/2019 16:00:00,48.77
10/24/2019 16:00:00,49.22
10/25/2019 16:00:00,51.14
10/28/2019 16:00:00,51.7
10/29/2019 16:00:00,50.73
10/30/2019 16:00:00,50.75
10/31/2019 16:00:00,50.26
11/1/2019 16:00:00,50.65
11/4/2019 16:00:00,52.63
11/5/2019 16:00:00,52.4
11/6/2019 16:00:00,51.91
11/7/2019 16:00:00,52.09
11/8/2019 16:00:00,51.95
11/11/2019 16:00:00,52.05
11/12/2019 16:00:00,52.4
11/13/2019 16:00:00,52.14
11/14/2019 16:00:00,52.45
11/15/2019 16:00:00,51.05
11/18/2019 16:00:00,53.07
11/19/2019 16:00:00,52
11/20/2019 16:00:00,52.8
11/21/2019 16:00:00,52.55
11/22/2019 16:00:00,52.72
11/25/2019 16:00:00,55.3
11/26/2019 16:00:00,54.25
11/27/2019 16:00:00,54.56
11/29/2019 13:00:00,54.19
12/2/2019 16:00:00,52.31
12/3/2019 16:00:00,51.92
12/4/2019 16:00:00,52.36
12/5/2019 16:00:00,52.19
12/6/2019 16:00:00,53.04
12/9/2019 16:00:00,53.04
12/10/2019 16:00:00,53.5
12/11/2019 16:00:00,54.34
12/12/2019 16:00:00,56.02
12/13/2019 16:00:00,56
12/16/2019 16:00:00,56.29
12/17/2019 16:00:00,57.07
12/18/2019 16:00:00,57.38
12/19/2019 16:00:00,58.87
12/20/2019 16:00:00,59.84
12/23/2019 16:00:00,59.71
12/24/2019 13:00:00,59.66
12/26/2019 16:00:00,59.8
12/27/2019 16:00:00,59.22
12/30/2019 16:00:00,58.08
12/31/2019 16:00:00,58.83
1/2/2020 16:00:00,59.98
1/3/2020 16:00:00,59.02
1/6/2020 16:00:00,59.27
1/7/2020 16:00:00,59.98
1/8/2020 16:00:00,60.1
1/9/2020 16:00:00,60.76
1/10/2020 16:00:00,61.08
1/13/2020 16:00:00,63
1/14/2020 16:00:00,61.82
1/15/2020 16:00:00,61.39
1/16/2020 16:00:00,62.23
1/17/2020 16:00:00,62.32
1/21/2020 16:00:00,61.99
1/22/2020 16:00:00,62.51
1/23/2020 16:00:00,63.22
1/24/2020 16:00:00,62.62
1/27/2020 16:00:00,60.05
1/28/2020 16:00:00,61.99
1/29/2020 16:00:00,61.39
1/30/2020 16:00:00,61.45
1/31/2020 16:00:00,59.11
2/3/2020 16:00:00,60.08
2/4/2020 16:00:00,61.78
2/5/2020 16:00:00,62.69
2/6/2020 16:00:00,63.56
2/7/2020 16:00:00,62.9
2/10/2020 16:00:00,65.74
2/11/2020 16:00:00,66.97
2/12/2020 16:00:00,68.14
2/13/2020 16:00:00,67.69
2/14/2020 16:00:00,72.45
2/18/2020 16:00:00,74.14
2/19/2020 16:00:00,78.68
2/20/2020 16:00:00,77.18
2/21/2020 16:00:00,73.52
2/24/2020 16:00:00,68.32
2/25/2020 16:00:00,65.51
2/26/2020 16:00:00,66.91
2/27/2020 16:00:00,63.15
2/28/2020 16:00:00,67.52
3/2/2020 16:00:00,69.11
3/3/2020 16:00:00,66.47
3/4/2020 16:00:00,71.13
3/5/2020 16:00:00,68.32
3/6/2020 16:00:00,66.51
3/9/2020 16:00:00,61.36
3/10/2020 16:00:00,65.27
3/11/2020 16:00:00,61.62
3/12/2020 16:00:00,54.08
3/13/2020 16:00:00,60.21
3/16/2020 16:00:00,49.1
3/17/2020 16:00:00,54.32
3/18/2020 16:00:00,50.71
3/19/2020 16:00:00,53.24
3/20/2020 16:00:00,51.44
3/23/2020 16:00:00,53.17
3/24/2020 16:00:00,62.3
3/25/2020 16:00:00,61.41
3/26/2020 16:00:00,64.31
3/27/2020 16:00:00,63.18
3/30/2020 16:00:00,66.4
3/31/2020 16:00:00,65.9
4/1/2020 16:00:00,60.77
4/2/2020 16:00:00,63.87
4/3/2020 16:00:00,60.98
4/6/2020 16:00:00,67.1
4/7/2020 16:00:00,64.76
4/8/2020 16:00:00,66.74
4/9/2020 16:00:00,65.74
4/13/2020 16:00:00,67.46
4/14/2020 16:00:00,70.99
4/15/2020 16:00:00,70.21
4/16/2020 16:00:00,73.68
4/17/2020 16:00:00,73.08
4/20/2020 16:00:00,71.76
4/21/2020 16:00:00,67.38
4/22/2020 16:00:00,71.54
4/23/2020 16:00:00,71
4/24/2020 16:00:00,72.4
4/27/2020 16:00:00,74.27
4/28/2020 16:00:00,72.84
4/29/2020 16:00:00,74.61
4/30/2020 16:00:00,73.07
5/1/2020 16:00:00,70.69
5/4/2020 16:00:00,72.82
5/5/2020 16:00:00,73.44
5/6/2020 16:00:00,74.45
5/7/2020 16:00:00,76.22
5/8/2020 16:00:00,78.13
5/11/2020 16:00:00,80.66
5/12/2020 16:00:00,78.03
5/13/2020 16:00:00,77.8
5/14/2020 16:00:00,80.31
5/15/2020 16:00:00,84.91
5/18/2020 16:00:00,87.5
5/19/2020 16:00:00,88.06
5/20/2020 16:00:00,89.7
5/21/2020 16:00:00,87.75
5/22/2020 16:00:00,90.26
5/26/2020 16:00:00,87.18
5/27/2020 16:00:00,85.25
5/28/2020 16:00:00,84.87
5/29/2020 16:00:00,88.76
6/1/2020 16:00:00,88.06
6/2/2020 16:00:00,88.25
6/3/2020 16:00:00,87.7
6/4/2020 16:00:00,87.67
6/5/2020 16:00:00,89.2
6/8/2020 16:00:00,88.05
6/9/2020 16:00:00,90.46
6/10/2020 16:00:00,93.67
6/11/2020 16:00:00,87.96
6/12/2020 16:00:00,89.33
6/15/2020 16:00:00,91.74
6/16/2020 16:00:00,90.69
6/17/2020 16:00:00,92.36
6/18/2020 16:00:00,92.18
6/19/2020 16:00:00,92.61
6/22/2020 16:00:00,95.27
6/23/2020 16:00:00,94.5
6/24/2020 16:00:00,92.36
6/25/2020 16:00:00,94.9
6/26/2020 16:00:00,91.55
6/29/2020 16:00:00,92
6/30/2020 16:00:00,94.98
7/1/2020 16:00:00,95.3
7/2/2020 16:00:00,96.12
7/6/2020 16:00:00,98.39
7/7/2020 16:00:00,98.72
7/8/2020 16:00:00,102.16
7/9/2020 16:00:00,105.09
7/10/2020 16:00:00,104.79
7/13/2020 16:00:00,100.52
7/14/2020 16:00:00,103.77
7/15/2020 16:00:00,102.27
7/16/2020 16:00:00,101.35
7/17/2020 16:00:00,102.02
7/20/2020 16:00:00,105.11
7/21/2020 16:00:00,103.29
7/22/2020 16:00:00,104.39
7/23/2020 16:00:00,101.3
7/24/2020 16:00:00,101.95
7/27/2020 16:00:00,104.22
7/28/2020 16:00:00,102.16
7/29/2020 16:00:00,104.66
7/30/2020 16:00:00,106.14
7/31/2020 16:00:00,106.15
8/3/2020 16:00:00,110.1
8/4/2020 16:00:00,112.28
8/5/2020 16:00:00,112.87
8/6/2020 16:00:00,113.36
8/7/2020 16:00:00,112
8/10/2020 16:00:00,111.65
8/11/2020 16:00:00,108.5
8/12/2020 16:00:00,114.4
8/13/2020 16:00:00,114.43
8/14/2020 16:00:00,115.64
8/17/2020 16:00:00,123.37
8/18/2020 16:00:00,122.61
8/19/2020 16:00:00,121.39
8/20/2020 16:00:00,121.41
8/21/2020 16:00:00,126.84
8/24/2020 16:00:00,127.2
8/25/2020 16:00:00,127.5
8/26/2020 16:00:00,127.73
8/27/2020 16:00:00,126.28
8/28/2020 16:00:00,131.48
8/31/2020 16:00:00,133.75
9/1/2020 16:00:00,138.21
9/2/2020 16:00:00,143.47
9/3/2020 16:00:00,130.16
9/4/2020 16:00:00,126.23
9/8/2020 16:00:00,119.13
9/9/2020 16:00:00,127.15
9/10/2020 16:00:00,123.12
9/11/2020 16:00:00,121.65
9/14/2020 16:00:00,128.72
9/15/2020 16:00:00,129.91
9/16/2020 16:00:00,125.15
9/17/2020 16:00:00,124.64
9/18/2020 16:00:00,121.89
9/21/2020 16:00:00,125.17
9/22/2020 16:00:00,126.38
9/23/2020 16:00:00,121.24
9/24/2020 16:00:00,123.48
9/25/2020 16:00:00,128.74
9/28/2020 16:00:00,130.35
9/29/2020 16:00:00,132.26
9/30/2020 16:00:00,135.31
10/1/2020 16:00:00,136.15
10/2/2020 16:00:00,130.62
10/5/2020 16:00:00,136.43
10/6/2020 16:00:00,137.37
10/7/2020 16:00:00,139.64
10/8/2020 16:00:00,138.39
10/9/2020 16:00:00,137.63
10/12/2020 16:00:00,142.26
10/13/2020 16:00:00,142.48
10/14/2020 16:00:00,140.95
10/15/2020 16:00:00,139.7
10/16/2020 16:00:00,138.12
10/19/2020 16:00:00,134.98
10/20/2020 16:00:00,136.46
10/21/2020 16:00:00,135.25
10/22/2020 16:00:00,133.61
10/23/2020 16:00:00,135.9
10/26/2020 16:00:00,131.41
10/27/2020 16:00:00,133.97
10/28/2020 16:00:00,126.27
10/29/2020 16:00:00,130.24
10/30/2020 16:00:00,125.34
11/2/2020 16:00:00,125.81
11/3/2020 16:00:00,130.2
11/4/2020 16:00:00,137.94
11/5/2020 16:00:00,141.6
11/6/2020 16:00:00,145.62
11/9/2020 16:00:00,136.31
11/10/2020 16:00:00,127.7
11/11/2020 16:00:00,134.18
11/12/2020 16:00:00,134.57
11/13/2020 16:00:00,132.97
11/16/2020 16:00:00,135.15
11/17/2020 16:00:00,134.22
11/18/2020 16:00:00,134.29
11/19/2020 16:00:00,134.4
11/20/2020 16:00:00,130.88
11/23/2020 16:00:00,131.4
11/24/2020 16:00:00,129.58
11/25/2020 16:00:00,132.35
11/27/2020 13:00:00,132.61
11/30/2020 16:00:00,134.01
12/1/2020 16:00:00,133.9
12/2/2020 16:00:00,135.45
12/3/2020 16:00:00,133.96
12/4/2020 16:00:00,135.58
12/7/2020 16:00:00,136.07
12/8/2020 16:00:00,133.5
12/9/2020 16:00:00,129.31
12/10/2020 16:00:00,129.72
12/11/2020 16:00:00,130.13
12/14/2020 16:00:00,133.09
12/15/2020 16:00:00,133.6
12/16/2020 16:00:00,132.43
12/17/2020 16:00:00,133.41
12/18/2020 16:00:00,132.72
12/21/2020 16:00:00,133.32
12/22/2020 16:00:00,132.78
12/23/2020 16:00:00,130.09
12/24/2020 13:00:00,129.94
12/28/2020 16:00:00,129
12/29/2020 16:00:00,129.43
12/30/2020 16:00:00,131.46
12/31/2020 16:00:00,130.55
1/4/2021 16:00:00,131.14
1/5/2021 16:00:00,134.05
1/6/2021 16:00:00,126.15
1/7/2021 16:00:00,133.44
1/8/2021 16:00:00,132.77
1/11/2021 16:00:00,136.22
1/12/2021 16:00:00,134.85
1/13/2021 16:00:00,135.32
1/14/2021 16:00:00,132
1/15/2021 16:00:00,128.6
1/19/2021 16:00:00,130.25
1/20/2021 16:00:00,133.66
1/21/2021 16:00:00,138.68
1/22/2021 16:00:00,137.13
1/25/2021 16:00:00,136.53
1/26/2021 16:00:00,134.35
1/27/2021 16:00:00,129.18
1/28/2021 16:00:00,130.51
1/29/2021 16:00:00,129.9
2/1/2021 16:00:00,132.37
2/2/2021 16:00:00,135.57
2/3/2021 16:00:00,135.31
2/4/2021 16:00:00,136.64
2/5/2021 16:00:00,135.91
2/8/2021 16:00:00,144.39
2/9/2021 16:00:00,142.63
2/10/2021 16:00:00,147.64
2/11/2021 16:00:00,152.51
2/12/2021 16:00:00,149.61
2/16/2021 16:00:00,153.3
2/17/2021 16:00:00,149.06
2/18/2021 16:00:00,148.29
2/19/2021 16:00:00,149.26
2/22/2021 16:00:00,143.56
2/23/2021 16:00:00,141.42
2/24/2021 16:00:00,144.99
2/25/2021 16:00:00,133.07
2/26/2021 16:00:00,137.15
3/1/2021 16:00:00,138.42
3/2/2021 16:00:00,134.06
3/3/2021 16:00:00,128.05
3/4/2021 16:00:00,123.7
3/5/2021 16:00:00,124.62
3/8/2021 16:00:00,115.93
3/9/2021 16:00:00,125.2
3/10/2021 16:00:00,124.68
3/11/2021 16:00:00,129.94
3/12/2021 16:00:00,128.56
3/15/2021 16:00:00,131.91
3/16/2021 16:00:00,132.91
3/17/2021 16:00:00,133.41
3/18/2021 16:00:00,127.23
3/19/2021 16:00:00,128.46
3/22/2021 16:00:00,131.86
3/23/2021 16:00:00,130.71
3/24/2021 16:00:00,126.43
3/25/2021 16:00:00,125.35
3/26/2021 16:00:00,128.39
3/29/2021 16:00:00,129.48
3/30/2021 16:00:00,128.72
3/31/2021 16:00:00,133.48
4/1/2021 16:00:00,138.12
4/5/2021 16:00:00,139.88
4/6/2021 16:00:00,138.62
4/7/2021 16:00:00,141.44
4/8/2021 16:00:00,143.17
4/9/2021 16:00:00,144
4/12/2021 16:00:00,152.09
4/13/2021 16:00:00,156.79
4/14/2021 16:00:00,152.77
4/15/2021 16:00:00,161.37
4/16/2021 16:00:00,159.13
4/19/2021 16:00:00,153.62
4/20/2021 16:00:00,151.71
4/21/2021 16:00:00,153.6
4/22/2021 16:00:00,148.5
4/23/2021 16:00:00,152.65
4/26/2021 16:00:00,154.78
4/27/2021 16:00:00,153.82
4/28/2021 16:00:00,152.77
4/29/2021 16:00:00,153.25
4/30/2021 16:00:00,150.1
5/3/2021 16:00:00,148.37
5/4/2021 16:00:00,143.51
5/5/2021 16:00:00,144.59
5/6/2021 16:00:00,145.23
5/7/2021 16:00:00,148.12
5/10/2021 16:00:00,142.66
5/11/2021 16:00:00,143.06
5/12/2021 16:00:00,137.59
5/13/2021 16:00:00,136.65
5/14/2021 16:00:00,142.43
5/17/2021 16:00:00,141.66
5/18/2021 16:00:00,140.16
5/19/2021 16:00:00,140.66
5/20/2021 16:00:00,146.13
5/21/2021 16:00:00,149.92
5/24/2021 16:00:00,156.12
5/25/2021 16:00:00,156.48
5/26/2021 16:00:00,157
5/27/2021 16:00:00,154.88
5/28/2021 16:00:00,162.45
6/1/2021 16:00:00,162.65
6/2/2021 16:00:00,167.78
6/3/2021 16:00:00,169.7
6/4/2021 16:00:00,175.78
6/7/2021 16:00:00,176.19
6/8/2021 16:00:00,174.57
6/9/2021 16:00:00,173.58
6/10/2021 16:00:00,174.25
6/11/2021 16:00:00,178.25
6/14/2021 16:00:00,180.19
6/15/2021 16:00:00,177.89
6/16/2021 16:00:00,178.1
6/17/2021 16:00:00,186.57
6/18/2021 16:00:00,186.39
6/21/2021 16:00:00,184.27
6/22/2021 16:00:00,188.87
6/23/2021 16:00:00,190.57
6/24/2021 16:00:00,192.06
6/25/2021 16:00:00,190.31
6/28/2021 16:00:00,199.85
6/29/2021 16:00:00,200.27
6/30/2021 16:00:00,200.03
7/1/2021 16:00:00,202.12
7/2/2021 16:00:00,204.87
7/6/2021 16:00:00,206.99
7/7/2021 16:00:00,203.72
7/8/2021 16:00:00,199.03
7/9/2021 16:00:00,200.5
7/12/2021 16:00:00,205.13
7/13/2021 16:00:00,202.5
7/14/2021 16:00:00,198.42
7/15/2021 16:00:00,189.66
7/16/2021 16:00:00,181.61
7/19/2021 16:00:00,187.8
7/20/2021 16:00:00,186.12
7/21/2021 16:00:00,194.1
7/22/2021 16:00:00,195.94
7/23/2021 16:00:00,195.58
7/26/2021 16:00:00,192.94
7/27/2021 16:00:00,192.08
7/28/2021 16:00:00,195.03
7/29/2021 16:00:00,196.62
7/30/2021 16:00:00,194.99
8/2/2021 16:00:00,197.5
8/3/2021 16:00:00,198.15
8/4/2021 16:00:00,202.74
8/5/2021 16:00:00,206.37
8/6/2021 16:00:00,203.66
8/9/2021 16:00:00,202.95
8/10/2021 16:00:00,199.36
8/11/2021 16:00:00,196.99
8/12/2021 16:00:00,199.05
8/13/2021 16:00:00,201.88
8/16/2021 16:00:00,199.5
8/17/2021 16:00:00,194.58
8/18/2021 16:00:00,190.4
8/19/2021 16:00:00,197.98
8/20/2021 16:00:00,208.16
8/23/2021 16:00:00,219.58
8/24/2021 16:00:00,217.93
8/25/2021 16:00:00,222.13
8/26/2021 16:00:00,220.68
8/27/2021 16:00:00,226.36
8/30/2021 16:00:00,226.88
8/31/2021 16:00:00,223.85
9/1/2021 16:00:00,224.41
9/2/2021 16:00:00,223.96
9/3/2021 16:00:00,228.43
9/7/2021 16:00:00,226.62
9/8/2021 16:00:00,223.39
9/9/2021 16:00:00,221.77
9/10/2021 16:00:00,224.78
9/13/2021 16:00:00,221.52
9/14/2021 16:00:00,222.42
9/15/2021 16:00:00,223.41
9/16/2021 16:00:00,222.42
9/17/2021 16:00:00,219
9/20/2021 16:00:00,211.13
9/21/2021 16:00:00,212.46
9/22/2021 16:00:00,219.41
9/23/2021 16:00:00,224.82
9/24/2021 16:00:00,220.81
9/27/2021 16:00:00,216.6
9/28/2021 16:00:00,206.99
9/29/2021 16:00:00,205.17
9/30/2021 16:00:00,207.16
10/1/2021 16:00:00,207.42
10/4/2021 16:00:00,197.32
10/5/2021 16:00:00,204.51
10/6/2021 16:00:00,207
10/7/2021 16:00:00,210.75
10/8/2021 16:00:00,208.31
10/11/2021 16:00:00,206.95
10/12/2021 16:00:00,206.71
10/13/2021 16:00:00,209.39
10/14/2021 16:00:00,217.46
10/15/2021 16:00:00,218.62
10/18/2021 16:00:00,222.22
10/19/2021 16:00:00,222.9
10/20/2021 16:00:00,221.03
10/21/2021 16:00:00,226.92
10/22/2021 16:00:00,227.26
10/25/2021 16:00:00,231.66
10/26/2021 16:00:00,247.17
10/27/2021 16:00:00,244.51
10/28/2021 16:00:00,249.41
10/29/2021 16:00:00,255.67
11/1/2021 16:00:00,258.27
11/2/2021 16:00:00,264.01
11/3/2021 16:00:00,265.98
11/4/2021 16:00:00,298.01
11/5/2021 16:00:00,297.52
11/8/2021 16:00:00,308.04
11/9/2021 16:00:00,306.57
11/10/2021 16:00:00,294.59
11/11/2021 16:00:00,303.9
11/12/2021 16:00:00,303.9
11/15/2021 16:00:00,300.25
11/16/2021 16:00:00,302.03
11/17/2021 16:00:00,292.61
11/18/2021 16:00:00,316.75
11/19/2021 16:00:00,329.85
11/22/2021 16:00:00,319.56
11/23/2021 16:00:00,317.46
11/24/2021 16:00:00,326.74
11/26/2021 13:00:00,315.03
11/29/2021 16:00:00,333.76
11/30/2021 16:00:00,326.76
12/1/2021 16:00:00,314.35
12/2/2021 16:00:00,321.26
12/3/2021 16:00:00,306.93
12/6/2021 16:00:00,300.37
12/7/2021 16:00:00,324.27
12/8/2021 16:00:00,318.26
12/9/2021 16:00:00,304.9
12/10/2021 16:00:00,301.98
12/13/2021 16:00:00,281.61
12/14/2021 16:00:00,283.37
12/15/2021 16:00:00,304.59
12/16/2021 16:00:00,283.87
12/17/2021 16:00:00,278.01
12/20/2021 16:00:00,277.19
12/21/2021 16:00:00,290.75
12/22/2021 16:00:00,294
12/23/2021 16:00:00,296.4
12/27/2021 16:00:00,309.45
12/28/2021 16:00:00,303.22
12/29/2021 16:00:00,300.01
12/30/2021 16:00:00,295.86
12/31/2021 16:00:00,294.11
1/3/2022 16:00:00,301.21
1/4/2022 16:00:00,292.9
1/5/2022 16:00:00,276.04
1/6/2022 16:00:00,281.78
1/7/2022 16:00:00,272.47
1/10/2022 16:00:00,274
1/11/2022 16:00:00,278.17
1/12/2022 16:00:00,279.99
1/13/2022 16:00:00,265.75
