Date,Close
10/8/2018 16:00:00,115.46
10/9/2018 16:00:00,115.45
10/10/2018 16:00:00,113.34
10/11/2018 16:00:00,107.91
10/12/2018 16:00:00,110.48
10/15/2018 16:00:00,110.62
10/16/2018 16:00:00,111.03
10/17/2018 16:00:00,113.59
10/18/2018 16:00:00,113.31
10/19/2018 16:00:00,111.92
10/22/2018 16:00:00,112.03
10/23/2018 16:00:00,110.39
10/24/2018 16:00:00,106.32
10/25/2018 16:00:00,107.89
10/26/2018 16:00:00,106.39
10/29/2018 16:00:00,107.4
10/30/2018 16:00:00,108.34
10/31/2018 16:00:00,108.44
11/1/2018 16:00:00,107.86
11/2/2018 16:00:00,106.75
11/5/2018 16:00:00,110.14
11/6/2018 16:00:00,105.9
11/7/2018 16:00:00,109.72
11/8/2018 16:00:00,110.1
11/9/2018 16:00:00,112.21
11/12/2018 16:00:00,113.2
11/13/2018 16:00:00,112.39
11/14/2018 16:00:00,109.81
11/15/2018 16:00:00,112.2
11/16/2018 16:00:00,113.83
11/19/2018 16:00:00,115.81
11/20/2018 16:00:00,114.72
11/21/2018 16:00:00,112.23
11/23/2018 13:00:00,112.87
11/26/2018 16:00:00,112.38
11/27/2018 16:00:00,114.22
11/28/2018 16:00:00,115.53
11/29/2018 16:00:00,117
11/30/2018 16:00:00,118.64
12/3/2018 16:00:00,118.52
12/4/2018 16:00:00,116.52
12/6/2018 16:00:00,115.84
12/7/2018 16:00:00,113.58
12/10/2018 16:00:00,114.09
12/11/2018 16:00:00,114.5
12/12/2018 16:00:00,114.34
12/13/2018 16:00:00,114.86
12/14/2018 16:00:00,111.93
12/17/2018 16:00:00,108.36
12/18/2018 16:00:00,106.5
12/19/2018 16:00:00,109.11
12/20/2018 16:00:00,109.29
12/21/2018 16:00:00,109.42
12/24/2018 13:00:00,106.75
12/26/2018 16:00:00,111.09
12/27/2018 16:00:00,112.89
12/28/2018 16:00:00,114.2
12/31/2018 16:00:00,115.72
1/2/2019 16:00:00,114.88
1/3/2019 16:00:00,111.31
1/4/2019 16:00:00,114.66
1/7/2019 16:00:00,115.28
1/8/2019 16:00:00,116.34
1/9/2019 16:00:00,117.21
1/10/2019 16:00:00,115.94
1/11/2019 16:00:00,116.18
1/14/2019 16:00:00,114.68
1/15/2019 16:00:00,117.09
1/16/2019 16:00:00,116.8
1/17/2019 16:00:00,119.16
1/18/2019 16:00:00,116.59
1/22/2019 16:00:00,117.09
1/23/2019 16:00:00,118.79
1/24/2019 16:00:00,114.99
1/25/2019 16:00:00,114.97
1/28/2019 16:00:00,115.03
1/29/2019 16:00:00,115.71
1/30/2019 16:00:00,116.94
1/31/2019 16:00:00,119.86
2/1/2019 16:00:00,120.89
2/4/2019 16:00:00,120.17
2/5/2019 16:00:00,120.43
2/6/2019 16:00:00,119.27
2/7/2019 16:00:00,117.5
2/8/2019 16:00:00,119.6
2/11/2019 16:00:00,118.01
2/12/2019 16:00:00,119.49
2/13/2019 16:00:00,119.65
2/14/2019 16:00:00,120.75
2/15/2019 16:00:00,122.48
2/19/2019 16:00:00,122.13
2/20/2019 16:00:00,122.66
2/21/2019 16:00:00,122.72
2/22/2019 16:00:00,124
2/25/2019 16:00:00,123.89
2/26/2019 16:00:00,124.67
2/27/2019 16:00:00,125.68
2/28/2019 16:00:00,126.29
3/1/2019 16:00:00,128.84
3/4/2019 16:00:00,127.46
3/5/2019 16:00:00,128.49
3/6/2019 16:00:00,126.68
3/7/2019 16:00:00,126.34
3/8/2019 16:00:00,126.7
3/11/2019 16:00:00,123.5
3/12/2019 16:00:00,123.5
3/13/2019 16:00:00,124.31
3/14/2019 16:00:00,123.08
3/15/2019 16:00:00,123.94
3/18/2019 16:00:00,125.24
3/19/2019 16:00:00,126.59
3/20/2019 16:00:00,128.16
3/21/2019 16:00:00,128.31
3/22/2019 16:00:00,128.3
3/25/2019 16:00:00,129.87
3/26/2019 16:00:00,131.02
3/27/2019 16:00:00,128.77
3/28/2019 16:00:00,128.95
3/29/2019 16:00:00,129.76
4/1/2019 16:00:00,129.05
4/2/2019 16:00:00,129.32
4/3/2019 16:00:00,127.05
4/4/2019 16:00:00,125.61
4/5/2019 16:00:00,126.99
4/8/2019 16:00:00,127.16
4/9/2019 16:00:00,127.24
4/10/2019 16:00:00,127.19
4/11/2019 16:00:00,125.15
4/12/2019 16:00:00,123.06
4/15/2019 16:00:00,124.08
4/16/2019 16:00:00,119.96
4/17/2019 16:00:00,116.5
4/18/2019 16:00:00,115.2
4/22/2019 16:00:00,115.47
4/23/2019 16:00:00,117.49
4/24/2019 16:00:00,118
4/25/2019 16:00:00,118.23
4/26/2019 16:00:00,119.87
4/29/2019 16:00:00,119.6
4/30/2019 16:00:00,117.04
5/1/2019 16:00:00,118.18
5/2/2019 16:00:00,118.46
5/3/2019 16:00:00,116.91
5/6/2019 16:00:00,116.65
5/7/2019 16:00:00,114.94
5/8/2019 16:00:00,116.25
5/9/2019 16:00:00,115.8
5/10/2019 16:00:00,116.22
5/13/2019 16:00:00,114.37
5/14/2019 16:00:00,114.94
5/15/2019 16:00:00,115.62
5/16/2019 16:00:00,116.73
5/17/2019 16:00:00,116.01
5/20/2019 16:00:00,116.23
5/21/2019 16:00:00,116.58
5/22/2019 16:00:00,117.98
5/23/2019 16:00:00,116.81
5/24/2019 16:00:00,116.79
5/28/2019 16:00:00,115.76
5/29/2019 16:00:00,115.49
5/30/2019 16:00:00,115.9
5/31/2019 16:00:00,115.94
6/3/2019 16:00:00,116.77
6/4/2019 16:00:00,117.56
6/5/2019 16:00:00,117.02
6/6/2019 16:00:00,117.5
6/7/2019 16:00:00,118.35
6/10/2019 16:00:00,113.93
6/11/2019 16:00:00,112.21
6/12/2019 16:00:00,115.24
6/13/2019 16:00:00,111.82
6/14/2019 16:00:00,111.74
6/17/2019 16:00:00,113.4
6/18/2019 16:00:00,114.65
6/19/2019 16:00:00,115.23
6/20/2019 16:00:00,115.56
6/21/2019 16:00:00,115.49
6/24/2019 16:00:00,115.63
6/25/2019 16:00:00,115.36
6/26/2019 16:00:00,111.34
6/27/2019 16:00:00,111.47
6/28/2019 16:00:00,110.79
7/1/2019 16:00:00,112.74
7/2/2019 16:00:00,114.2
7/3/2019 13:00:00,114.42
7/5/2019 16:00:00,112.82
7/8/2019 16:00:00,111.52
7/9/2019 16:00:00,113.08
7/10/2019 16:00:00,114.53
